function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
EC:2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	37722.890000000014	37624.42000000001	45928.09	35453.30000000002	49212.89000000002	39589.06	45113.88000000001	41530.900000000016	24119.83000000001	32544.970000000016	39318.929999999986	29665.590000000004	42928.999999999985	48147.44000000001	42325.09000000001	31756.830000000016	33866.570000000014	33071.430000000015	49479.44	13561.23	43494.569999999985	11513.29	43077.470000000016	38424.58	38327.84	37873.84000000001	24653.200000000004	33866.89	43084.58	46594.74999999998	33238.490000000005	45274.44	36585.750000000015	34394.66000000002	43631.140000000014	35899.05000000002	32876.8	36820.930000000015	30166.380000000005	44903.07	39101.91	39604.319999999985	35138.64	35711.10000000002	41903.650000000016
EC:2.1.1.210	Demethylspheroidene O-methyltransferase	3.0	2.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
EC:2.1.1.217	tRNA (adenine(22)-N(1))-methyltransferase	30590.89000000001	36683.45000000001	44711.09000000001	34123.970000000016	47114.89000000002	38191.44	43644.42000000001	39595.23000000002	21278.58	31222.820000000003	34491.35	28653.93000000001	41700.41	46300.95	39801.51000000002	27807.17000000001	33164.23	32280.64000000001	47539.98	8875.72	42673.859999999986	4994.5	41900.06000000001	37130.5	37224.18	36439.76000000002	23971.840000000004	32962.23	41338.58	45618.419999999984	31552.57000000001	42743.78	36038.860000000015	33686.82000000001	43098.23	35322.21000000001	31718.080000000005	34832.930000000015	28281.800000000007	43211.4	37678.52	35253.98	31638.3	32413.100000000013	39013.820000000014
EC:2.1.1.219	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase	6670.17	816.58	1185.42	1183.83	2091.83	1277.17	1391.58	1401.83	296.25	912.5	4018.83	851.1700000000002	1133.92	1785.83	2414.25	743.83	543.0799999999998	582.17	1509.33	209.92	411.42	88.0	1054.58	1126.75	906.67	1262.25	445.83	634.5	1633.83	889.42	357.5	2091.83	214.75	285.0	337.75	395.67	633.5799999999998	529.5799999999998	579.75	733.5	297.42	3676.5	3126.42	2081.0	2019.75
EC:2.1.1.220	tRNA (adenine(58)-N(1))-methyltransferase	6670.17	816.58	1185.42	1183.83	2091.83	1277.17	1391.58	1401.83	296.25	912.5	4018.83	851.1700000000002	1133.92	1785.83	2414.25	743.83	543.0799999999998	582.17	1509.33	209.92	411.42	88.0	1054.58	1126.75	906.67	1262.25	445.83	634.5	1633.83	889.42	357.5	2091.83	214.75	285.0	337.75	395.67	633.5799999999998	529.5799999999998	579.75	733.5	297.42	3676.5	3126.42	2081.0	2019.75
EC:2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase	29.67	49.8	127.33	131.66	176.82999999999996	165.29000000000005	184.29	60.0	49.83	50.57	33.33	64.33	59.34	39.66	81.83	76.33	24.09	218.04	238.63	3871.43	390.79	5840.71	25.99	35.0	33.33	66.0	90.36	40.33	57.0	26.910000000000004	53.0	1991.66	128.81	192.67	189.83	239.17	523.97	52.33	41.66	31.5	21.47	3640.17	2951.17	1924.33	1914.0
EC:2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	24322.44	26114.55000000001	31433.470000000016	29088.420000000016	30528.67000000001	30990.99	30307.21000000001	31951.270000000004	16204.29	23603.340000000004	31201.219999999994	27077.51000000001	30770.509999999995	30123.28000000001	29176.420000000016	19315.920000000006	24539.76	23253.58	36582.66	41127.31000000001	26120.389999999985	39088.72	30819.220000000016	25610.71	24027.85	28961.50000000001	18103.670000000006	28289.08	30400.460000000006	31320.14999999998	22846.61000000001	27796.399999999994	19652.750000000004	27124.740000000005	20932.30000000001	23511.27000000001	25643.86000000001	18332.22	21759.83	31163.120000000006	21662.05	23751.49	21764.76	16401.309999999998	27400.630000000005
EC:2.1.1.226	23S rRNA (cytidine(1920)-2'-O)-methyltransferase	37736.390000000014	37611.95000000001	46030.43000000001	35553.970000000016	49288.39000000002	39585.44	45102.92	41579.23000000002	24222.50000000001	32545.900000000005	39306.43	29645.93000000001	42921.33	48171.11000000001	42324.76000000002	31773.330000000016	33840.81	32959.560000000005	49130.14000000001	9221.47	43190.44999999998	5187.079999999999	43187.31000000001	38438.58	38326.68	37864.34000000001	24641.17000000001	33827.56	43094.91	46611.00999999998	33499.990000000005	45528.11	36652.94000000002	34506.49000000001	43848.31000000001	36027.55000000002	33116.66	37782.430000000015	30589.220000000005	45034.57	40081.11	39743.65	35349.139999999985	36303.27000000002	41981.150000000016
EC:2.1.1.227	16S rRNA (cytidine(1409)-2'-O)-methyltransferase	37736.390000000014	37611.95000000001	46030.43000000001	35553.970000000016	49288.39000000002	39585.44	45102.92	41579.23000000002	24222.50000000001	32545.900000000005	39306.43	29645.93000000001	42921.33	48171.11000000001	42324.76000000002	31773.330000000016	33840.81	32959.560000000005	49130.14000000001	9221.47	43190.44999999998	5187.079999999999	43187.31000000001	38438.58	38326.68	37864.34000000001	24641.17000000001	33827.56	43094.91	46611.00999999998	33499.990000000005	45528.11	36652.94000000002	34506.49000000001	43848.31000000001	36027.55000000002	33116.66	37782.430000000015	30589.220000000005	45034.57	40081.11	39743.65	35349.139999999985	36303.27000000002	41981.150000000016
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	39843.85000000001	42641.330000000016	49936.34000000001	43894.09000000001	50519.17000000001	45166.1	47563.3	45150.60000000001	30050.630000000016	38194.42000000001	42631.34	37869.210000000014	46035.34	49648.65000000001	45290.29000000001	36817.95	39935.15	40129.070000000014	52813.9	45231.81000000001	46569.48999999999	42049.830000000016	46499.39	42260.62	42933.42	41623.040000000015	33772.87000000002	42755.23	45200.38	48653.28999999997	39268.36	48259.48	43793.470000000016	42821.860000000015	49715.38000000001	42217.830000000016	42297.88000000001	42553.76000000002	37844.42000000001	48603.12	44239.66	43409.66	40223.05	41535.26000000002	46742.28000000001
EC:2.1.1.242	16S rRNA (guanine(1516)-N(2))-methyltransferase	85.0	16.47	9.66	10.33	17.0	25.62	14.46	108.17	151.33	55.07	41.0	15.66	21.67	16.33	18.83	22.0	31.76	96.87	138.3	3783.26	290.62	5830.21	13.16	12.0	28.66	21.0	30.53	17.33	19.67	12.24	226.0	194.83	37.81	110.17	110.33	78.5	95.64	780.9999999999999	252.16000000000003	91.5	552.3	189.67	177.0	659.33	115.5
EC:2.1.1.245	Co-methyltransferase	310.5	1222.0	138.0	168.5	95.5	165.5	141.0	630.0	261.84000000000003	232.66	524.66	976.0	912.16	361.0	360.0	422.66	729.0	275.34000000000003	233.16	8809.0	335.0	2869.34	428.5	851.0	1137.16	934.34	595.16	725.5	246.16	265.16	347.66	387.5	245.66	202.16	203.66	118.34	351.8400000000001	727.84	424.0	646.5	634.66	327.0	408.0	252.84	318.66
EC:2.1.1.246	methyltransferase	59.0	24.0	28.0	23.0	12.5	12.0	16.0	30.5	17.5	22.0	34.5	8.5	3.0	8.0	15.5	48.5	34.0	11.5	19.5	8.5	18.5	8.5	13.0	37.0	17.5	49.0	14.5	40.5	12.5	21.0	394.0	85.5	80.5	39.5	76.0	47.0	35.0	1457.0	101.0	818.5	378.0	71.5	89.5	54.5	50.0
EC:2.1.1.250	[Trimethylamine--corrinoid protein] Co-methyltransferase	20.0	10.0	0.0	0.0	7.0	94.0	92.0	20.0	5.0	5.0	15.0	0.0	0.0	5.0	10.0	7.0	5.0	106.0	113.0	3323.0	153.0	1775.0	5.0	5.0	5.0	5.0	0.0	0.0	12.0	0.0	5.0	5.0	5.0	5.0	0.0	0.0	2.0	10.0	5.0	22.0	0.0	5.0	5.0	5.0	10.0
EC:2.1.1.258	Co-methyltransferase	164.0	636.5	92.75	132.0	51.25	115.5	104.0	325.25	136.17000000000002	157.82999999999996	302.83	497.75	475.83	187.25	215.25	221.33	384.25	149.42000000000004	151.57999999999996	4406.0	195.0	1436.17	242.0	460.0	628.0799999999998	492.67	304.33	392.75	156.32999999999996	160.82999999999996	197.58	209.5	138.07999999999998	118.08	112.58	73.17	205.17	389.42	228.5	337.25	338.83	178.0	218.5	141.17000000000004	178.32999999999996
EC:2.1.1.264	23S rRNA (guanine(2069)-N(7))-methyltransferase	119.0	53.97	12.66	12.83	4.5	34.12	20.96	153.17	180.83	103.57	59.5	49.16	39.67	19.33	32.83	58.0	45.26	115.87	146.8	3773.26	309.62	5817.71	37.66	52.0	92.16	63.0	57.03	42.83	17.17	12.74	383.5	224.83	47.81	80.67	99.83	31.5	104.64	1232.5	338.66	238.5	1026.3	372.67	249.5	927.83	192.0
EC:2.1.1.265	Tellurite methyltransferase	44.0	11.14	13.66	20.33	28.0	18.62	15.29	32.67	15.33	28.9	4.67	14.33	26.67	14.33	14.83	10.0	40.76	80.03999999999998	129.47	3778.76	275.12	5833.71	17.66	9.0	36.66	20.0	20.86	21.33	21.67	15.24	12.33	63.33	22.81	100.67	68.33	119.0	66.14	24.0	10.66	73.5	42.8	87.17	21.33	20.0	4.0
EC:2.1.1.266	23S rRNA (adenine(2030)-N(6))-methyltransferase	16.25	25.47	55.16	116.58	34.5	119.12	79.96000000000002	50.92	31.08	17.07	38.0	30.16	10.17	22.33	26.33	37.5	39.26	253.12	349.7999999999999	12223.76	392.37	16682.21	25.16	25.0	23.41	35.5	106.53	32.08	17.67	14.74	39.0	34.33	59.56	74.92	48.33	48.25	49.14	39.5	54.66	33.0	24.05	34.42	29.0	27.58	38.25
EC:2.1.1.269	Dimethylsulfoniopropionate demethylase	3.0	2.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
EC:2.1.1.271	Cobalt-precorrin-4 methyltransferase	31255.810000000005	28763.420000000016	37913.01000000002	27923.80000000001	38846.970000000016	31531.63999999999	35492.750000000015	34036.060000000005	15387.33	25839.57	33196.68	23200.35000000001	31907.829999999994	32259.28000000001	31174.51000000001	22799.750000000004	27912.17	22122.64000000001	42141.73	7166.78	31681.419999999984	3866.14	35831.640000000014	31416.0	30700.35	31070.260000000013	19461.310000000005	26860.700000000004	35650.16	35620.94999999997	23866.07000000001	35227.86	32017.36000000001	28103.32000000001	35328.23	30636.88000000001	27307.66000000001	23954.51	22943.050000000007	32795.4	26955.33	31567.48	27165.469999999994	26648.60000000002	27015.210000000006
EC:2.1.1.289	Cobalt-precorrin-7 (C(5))-methyltransferase	95.0	609.75	46.87	40.5	25.5	27.5	33.25	56.25	76.17	50.08	82.21	456.37	405.83	114.63	81.87	171.45	446.5	93.92	99.58	4202.5	90.62	1084.67	133.0	333.5	477.83	281.29	229.83	347.87	83.33	190.08	77.08	48.0	34.58	23.2	27.58	23.42	41.05	153.92000000000004	104.75	110.25	112.83	34.5	40.12	143.79000000000005	62.21
EC:2.1.1.294	3-phospho-methyltransferase	1.0	0.0	1.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	5.0	0.0	4.0	0.0	2.0	1.0	0.0	0.0	5.0	5.0	1.0	3.0	10.0	0.0	0.0	1.0	1.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0	1.0	1.0	0.0	0.0
EC:2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase	39803.85000000001	42524.330000000016	49924.34000000001	43894.09000000001	50527.17000000001	45165.1	47551.3	45073.60000000001	29906.630000000016	38154.42000000001	42610.34	37845.210000000014	46008.34	49638.65000000001	45273.29000000001	36779.95	39819.15	40135.070000000014	52789.9	45380.81000000001	46569.48999999999	42334.830000000016	46495.39	42254.62	42942.42	41615.040000000015	33751.87000000002	42714.23	45174.38	48549.28999999997	39032.360000000015	48067.48	43724.470000000016	42737.860000000015	49630.38000000001	42174.830000000016	42226.88000000001	41738.76000000002	37485.42000000001	48512.12	43696.66	43202.66	40020.05	40851.26000000002	46630.28000000001
EC:2.1.1.298	Ribosomal protein L3 N(5)-glutamine methyltransferase	72.0	34.47	16.66	40.33	6.0	46.62	37.46	69.67	82.33	75.57	66.0	52.66	29.67	12.33	36.83	32.0	64.75999999999999	131.87	372.8	4380.76	333.12	6382.71	33.66	34.0	57.66	64.0	43.03	84.33	17.67	18.24	164.0	47.33	145.80999999999997	193.67	108.33	59.5	148.14	149.99999999999997	90.66	80.5	78.8	171.17	91.5	118.33	159.0
EC:2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	38764.180000000015	41738.000000000015	48768.17000000001	42946.76000000002	49181.84000000001	44353.93	46615.47	43701.27	29644.96000000001	37209.59	40892.179999999986	37364.040000000015	45093.34	47955.32000000001	43809.290000000015	35947.79000000001	39381.82	39452.23	51303.74000000001	45668.14000000001	46085.81999999999	42224.66000000002	45341.56000000001	41017.62	41911.42000000001	40217.37000000002	33252.710000000014	42041.23	44133.22	47843.78999999998	38608.03000000001	46029.65	43523.640000000014	42480.53000000001	49365.55000000001	41835.49000000001	41454.88000000001	41516.26	36996.92000000001	47722.12	43219.16	39283.66	37032.38	39148.09000000002	44559.45000000001
EC:2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase	986.67	1692.63	2153.5	2385.83	1478.66	1698.9499999999996	1379.29	1405.0	664.5	1462.2299999999998	1731.0	946.33	1113.01	1814.99	1692.33	1142.66	1446.76	1414.71	2049.4700000000007	3950.1	1183.96	5936.38	1416.9899999999998	1439.67	1418.66	1577.33	908.1900000000003	1972.0	1123.0	887.41	589.33	2404.83	1151.64	1439.67	1588.16	1492.67	2878.3	494.66	759.16	839.5	431.14	4256.67	3301.83	2579.5	2633.33
EC:2.1.1.35	tRNA (uracil(54)-C(5))-methyltransferase	407.33	127.89	610.58	405.0	137.67000000000002	167.95	109.38	491.34	2354.0	459.15	749.75	254.99	437.67	52.66	442.83	3087.33	139.76000000000002	2288.12	652.13	3913.09	2487.79	6117.29	65.33	121.33	96.99	83.33	326.5300000000001	892.66	73.67	34.910000000000004	1004.42	287.33	406.14	441.34	636.66	234.17	508.14	1170.42	1175.33	651.17	713.47	177.84	308.92	748.0	468.58
EC:2.1.1.37	DNA (cytosine-5-)-methyltransferase	91532.28	106842.47999999997	140254.34999999998	117497.84999999998	148878.80999999994	126239.89	141582.62	131320.50999999998	70176.48000000001	101140.39	122423.38	92132.39999999997	123487.0	153207.42999999993	123816.2	88417.59999999998	103131.53999999998	99033.91999999998	151760.95000000007	48491.77	128451.61000000006	55304.25000000001	144625.96	119854.34	111465.59	115540.56999999993	73479.47999999997	112496.36999999997	141682.29	147329.43000000005	96034.10999999996	129486.6	91000.19999999997	101788.41	116287.13999999998	99183.02999999996	101274.03999999996	84002.95	87080.44000000003	134180.87	106631.91	100721.67999999998	90744.97000000002	62487.80000000001	121117.47999999994
EC:2.1.1.44	L-histidine N(alpha)-methyltransferase	1.0	0.0	2.0	1.0	0.0	4.0	2.0	2.0	6.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	2.0	0.0	4.0	5.0	1.0	0.0	2.0	2.0	5.0	4.0	3.0	1.0	2.0	3.0	3.0	3.0	0.0	4.0	1.0	0.0	3.0	3.0	4.0	6.0	4.0	3.0	4.0	0.0	4.0
EC:2.1.1.45	Thymidylate synthase	25532.01000000001	29308.57000000001	34822.01000000002	33423.76000000002	36236.27	32186.93	33140.380000000005	33148.360000000015	23191.130000000005	29440.67000000001	32971.27	27925.61000000001	28975.84	36557.900000000016	29792.380000000005	24029.46000000001	29705.07	30615.06	36969.66	41026.30000000002	36166.49999999999	40013.25	37134.72	32127.79	30506.34	27919.87000000001	25535.040000000008	34640.810000000005	31910.04	37469.11999999998	28409.53000000001	31971.130000000005	22627.390000000007	25423.470000000005	32939.470000000016	24800.65000000001	28101.05000000001	27399.10000000001	27337.76	32216.38	31189.67	24451.83	25990.46	20898.26000000002	29080.690000000013
EC:2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	74.5	36.47	20.16	50.33	6.0	49.62	36.46	74.67	82.33	76.07	69.0	54.16	30.17	14.33	36.33	41.0	70.25999999999999	138.87	372.3	4382.76	336.12	6382.21	40.16	41.0	64.66	66.0	48.53	89.33	18.67	22.74	180.5	50.83	157.30999999999997	201.67	108.33	63.0	156.14	156.99999999999997	110.66	89.5	90.3	176.67	93.5	125.33	171.5
EC:2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	38651.53000000001	47951.64000000001	51812.17000000001	44339.080000000016	52726.82000000002	47460.89000000001	48569.59	48539.43000000001	29907.290000000005	37986.99000000001	43668.000000000015	40739.890000000014	53502.34999999999	50771.65	50671.28000000001	38304.44	39259.070000000014	40805.12	57164.69	54944.08000000001	46647.10999999999	49853.2	44631.05000000001	40669.12	43249.09	46613.87000000002	30688.720000000016	41336.56	44980.05	50267.53999999999	40869.86	49868.66	43401.610000000015	46537.84000000002	47885.87000000002	48171.68000000001	42766.680000000015	47629.42000000001	38160.070000000014	49812.28	44700.29000000001	49271.65999999999	43756.06	50702.93000000002	51613.79000000001
EC:2.1.1.64	3-demethylubiquinol 3-O-methyltransferase	29.67	49.8	127.33	131.66	176.82999999999996	165.29000000000005	184.29	60.0	49.83	50.57	33.33	64.33	59.34	39.66	81.83	76.33	24.09	218.04	238.63	3871.43	390.79	5840.71	25.99	35.0	33.33	66.0	90.36	40.33	57.0	26.910000000000004	53.0	1991.66	128.81	192.67	189.83	239.17	523.97	52.33	41.66	31.5	21.47	3640.17	2951.17	1924.33	1914.0
EC:2.1.1.67	Thiopurine S-methyltransferase	0.0	2.33	23.0	34.0	23.5	2.0	1.67	0.0	0.5	1.67	7.33	0.33	0.0	0.0	0.0	0.0	0.0	5.33	0.8300000000000001	3.0	1.0	0.0	0.0	0.0	0.0	0.0	4.17	0.0	0.0	0.0	1.67	0.0	23.0	39.0	34.5	30.5	29.5	9.0	0.0	0.0	0.0	0.0	4.17	5.33	0.0
EC:2.1.1.71	Phosphatidyl-N-methylethanolamine N-methyltransferase	0.0	0.0	23.0	50.0	24.5	42.0	41.5	10.0	10.5	0.0	1.0	0.0	0.0	0.0	1.0	14.0	0.0	63.5	56.5	52.0	65.0	0.0	0.0	0.0	0.0	9.0	36.0	2.0	1.0	0.0	0.0	0.0	25.0	41.0	29.5	26.0	30.5	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
EC:2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	163824.24	181031.22	223261.77	191801.39	223207.58	193293.31000000003	206115.14	200690.29	118344.31999999998	160021.11999999994	189204.89	154925.86999999994	197467.71	219580.49999999997	194750.36	152810.66999999995	164884.97	171282.97999999998	234396.29000000012	153874.62999999998	202957.27000000008	157172.95	206016.87	185006.07	179736.56000000003	181394.5	125560.35999999994	180008.97	207877.69999999992	217444.92000000013	152753.17999999993	181297.45000000004	169258.06999999992	171072.95999999993	185522.93	167731.3699999999	161700.74	144033.21000000005	142816.63	194979.96	165096.36000000004	161864.52999999994	138235.67000000007	145230.93	182977.71
EC:2.1.1.74	(FADH(2)-oxidizing)	12905.42	10329.08	7712.42	7549.33	8440.58	6762.56	7484.33	9528.83	7153.42	7047.58	10805.16	6625.92	6682.25	8396.33	9266.0	7789.91	7443.83	8745.41	6100.91	1868.81	8960.46	1315.42	8110.58	8546.0	10793.5	8051.17	6530.41	8298.75	6009.41	6624.25	10617.33	7088.58	14309.97	7038.83	10157.83	7171.980000000001	8724.39	17073.04	8389.75	7613.5	12894.75	12382.5	10304.67	21970.67	11998.33
EC:2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	6731.67	1975.88	1939.66	2639.66	2418.66	2899.79	2116.96	1741.83	385.33	1212.74	4116.24	1450.66	1464.34	1984.99	3136.83	828.33	692.4200000000002	1407.79	1920.63	4187.1	1074.62	6005.21	1220.16	1221.83	1167.16	1374.0	1904.45	1193.33	1712.67	1034.24	736.7500000000001	2329.16	520.98	620.67	799.33	635.25	1246.97	936.66	1026.33	1072.33	891.8	4288.67	3548.59	2632.99	2493.5
EC:2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase	5877.17	10349.4	11169.03	5913.16	11157.57	9567.47	11181.92	5961.16	2734.41	6397.56	2929.04	6714.3	14325.59	10750.21	13036.86	7455.28	4581.75	10858.25	11915.76	10594.39	11589.88	8038.19	5043.74	4539.75	8216.91	8658.039999999999	4424.5	4730.07	7812.68	10310.88	5363.17	14460.01	7817.03	9969.6	9196.08	11733.93	6685.9	10259.74	4574.15	11001.66	7996.799999999998	11951.5	11312.04	11300.78	10982.75
EC:2.1.1.80	Protein-glutamate O-methyltransferase	57134.95	46381.44000000002	63671.31000000003	50107.77000000002	69441.45000000003	55297.51999999999	59788.330000000016	59345.21000000003	25066.16	43057.2	63049.9	39460.470000000016	54531.66	67228.76000000001	57685.99000000001	30674.56	41042.86	43610.53000000001	65886.67	8609.579999999998	56879.63999999999	5323.369999999999	61373.95000000001	50772.83	43960.03	49545.06000000001	27100.6	45161.19000000002	62186.15	67796.10999999996	38568.970000000016	50194.03999999999	40871.76000000002	41206.63000000001	47405.38000000001	41307.24000000002	39162.56000000001	31829.270000000004	35443.86	53093.72000000002	40886.26999999998	41712.63000000001	32455.570000000003	30712.74	48123.70000000001
EC:2.1.1.95	Tocopherol O-methyltransferase	24.0	0.0	10.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	12.0	0.0	0.0	4.0	21.0	9.0	1.0	5.0	3.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	23.0	7.0	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
EC:2.1.2.1	Glycine hydroxymethyltransferase	41864.85000000001	46738.58000000001	53914.59000000001	48399.59000000001	56971.17000000001	50404.60000000001	52775.05	48178.10000000001	33374.380000000005	41532.42000000001	44344.34	40539.210000000014	53318.59	60890.15000000001	52214.54000000001	39717.95000000001	41969.9	45814.57000000001	55294.9	50559.06000000001	52497.73999999999	44217.83000000001	51020.14	45904.37	46144.92	44646.29000000002	35600.37000000002	45607.23	48720.38	56534.53999999997	42615.86	51409.48	44527.72000000002	45349.36000000002	53045.63000000001	43699.830000000016	42825.63000000001	45145.51	40445.67	53739.12	48334.91	46884.16	42613.8	41537.26000000002	56475.53000000001
