function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
K01803	TPI, tpiA; triosephosphate isomerase (TIM) [EC:5.3.1.1]	44612.35000000001	49165.94000000001	56998.67000000001	51299.09000000001	60078.00000000002	53639.82	57330.3	50176.93000000001	34901.130000000005	44158.42000000001	45589.17	43031.710000000014	55898.84	63874.48000000001	55007.29000000001	42693.95000000001	44478.37	50027.41	59193.9	47362.59	56623.42999999999	43590.94000000002	53120.56	48517.45	49967.75	46715.54000000002	38169.650000000016	48653.01	52030.05	59125.00999999997	45692.69	57796.48	49773.64000000002	49109.86000000002	58542.88000000001	47974.66000000001	47915.88000000001	48697.59	42488.59	59301.95	52577.1	51134.65999999999	48378.55	44907.59000000002	60877.89000000002
K01804	araA; L-arabinose isomerase [EC:5.3.1.4]	20847.95	24916.51	34318.320000000014	27335.2	35578.520000000004	29296.64	30582.38	30288.7	12708.46	22620.77	26619.14	21132.2	31103.92	34398.290000000015	30042.840000000015	17215.089999999997	21050.239999999994	26503.83000000001	38741.83	36898.930000000015	33425.57	38309.76	30735.400000000016	25350.120000000006	22501.51	26431.28000000001	13719.46	24431.039999999994	31448.309999999994	35396.18999999999	19378.21	33866.57	21749.18	26751.75000000001	30188.08	28425.93000000001	25268.85000000001	16735.480000000003	18940.67	32242.13	20718.5	23991.15	20482.68	12495.22	26245.990000000005
K01805	xylA; xylose isomerase [EC:5.3.1.5]	1123.04	2062.5	1990.33	4427.79	1128.5300000000002	3397.11	2954.71	1624.7799999999993	827.55	1329.77	903.16	1918.87	1187.59	1546.29	1461.7	964.29	1234.0700000000004	3293.1700000000005	2381.68	34287.09	1905.44	31187.61	971.08	1104.79	1857.24	684.62	3955.81	2812.7900000000004	1192.47	1308.67	867.7	5425.87	2001.7500000000007	1873.7	1575.91	1049.17	1676.19	1689.7799999999993	1778.87	1381.8	1656.25	4309.59	4523.49	2190.49	2999.74
K01807	rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6]	2146.5	2391.96	3403.33	1954.0	3289.83	1351.1899999999996	847.38	1298.42	2558.25	2904.9	1084.2500000000002	1447.4899999999998	2973.34	3071.16	2855.83	1915.08	1036.6	6818.63	2307.96	31651.76	6797.37	35438.71	874.66	1614.17	1805.24	844.08	1245.11	1895.84	936.42	4046.41	2760.5	1611.75	2578.39	1590.67	2582.41	1167.75	1544.22	5658.08	1362.91	1427.25	2862.3	1121.67	2276.83	5528.08	1397.16
K01808	rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]	44443.52	47337.50000000002	56161.34000000001	48027.09000000001	58484.00000000002	49343.81999999999	54729.92	47413.76000000001	30625.880000000005	43409.52	43374.34	41859.8	51432.42	58176.49000000001	49995.21000000001	37901.790000000015	42681.75	44630.10000000001	56436.44	45570.33	53417.12999999999	37814.180000000015	49874.14	46917.03999999999	49465.26	43744.960000000014	36677.73000000002	44377.79	49824.71	56337.73999999998	39077.52000000001	55002.65	47192.72000000002	45681.02000000002	60205.47000000001	49598.3	45137.13000000001	41481.460000000014	39558.67	53299.45	46352.16	48520.31999999999	45086.62999999999	39502.26000000002	51464.59000000001
K01809	manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]	12213.04	20882.76	16729.45	16739.789999999994	12606.94	18076.02	19757.72	14925.2	17041.63	15407.85	11177.29	19736.92	20118.509999999995	13420.42	17763.060000000005	21378.480000000003	16734.07	18266.25	17377.0	42915.01	14450.3	39356.10000000001	12532.42	12145.62	20057.820000000007	17558.57	20370.06	17925.489999999994	12931.9	12504.6	17782.210000000006	21799.47	26497.579999999994	24255.470000000005	22111.65	21098.85	21456.9	21508.620000000006	18756.280000000006	20303.380000000005	21218.83	22233.509999999995	21144.280000000006	30437.28000000001	25035.71
K01810	GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]	40005.85000000001	42687.330000000016	49922.34000000001	43854.59000000001	50490.67000000001	45153.85	47568.05	45118.60000000001	30047.130000000016	38174.17000000001	42624.34	37848.460000000014	46033.84	49641.65000000001	45276.29000000001	36814.95	39965.15	40090.070000000014	52812.4	46927.81000000001	46546.48999999999	42742.080000000016	46468.39	42231.62	42897.42	41513.040000000015	33735.12000000002	42694.23	45183.38	48705.28999999997	39195.86	48172.48	43803.470000000016	42752.860000000015	49689.88000000001	42165.080000000016	42272.38000000001	42337.51000000002	37670.42000000001	48475.12	43996.66	43225.66	40103.05	41410.26000000002	46718.53000000001
K01811	xylS, yicI; alpha-D-xyloside xylohydrolase [EC:3.2.1.177]	9226.99	19778.16	18023.070000000003	12506.82	17063.489999999998	14259.08	14439.67	12320.32	5716.57	11545.14	5473.99	13223.04	25323.94	16914.51	21360.06	13675.33	8847.66	18901.91	20003.430000000004	70686.5	17130.5	71855.19	7138.24	8326.26	13200.83	16242.26	8673.33	8319.13	11394.53	18085.79	4908.68	22475.68	12246.670000000002	19832.13	10280.22	19525.95	10440.13	9345.67	9239.73	14614.68	9431.96	18131.69	14367.56	10946.32	15246.72
K01812	uxaC; glucuronate isomerase [EC:5.3.1.12]	23136.43000000001	26237.480000000003	38130.55000000002	28433.090000000015	37271.76000000002	30609.810000000005	36677.67000000001	30290.52000000001	18569.290000000005	27725.91	29135.72	24698.93000000001	31828.669999999995	32311.36000000001	29277.67000000001	21553.420000000006	24889.83	26586.11	41454.38000000001	38397.820000000014	32055.07	38738.7	31406.730000000003	28553.700000000004	28398.76	26438.17000000001	17550.65	24410.44	30836.469999999994	37114.10999999998	22740.03000000001	31394.730000000003	33666.95000000001	28888.160000000014	32994.220000000016	30993.74000000001	27189.810000000005	17911.600000000006	23292.34000000001	28465.870000000006	20849.8	25597.66	21958.26	23920.14000000002	25628.240000000005
K01813	rhaA; L-rhamnose isomerase [EC:5.3.1.14]	3583.71	8608.32	6784.16	5418.45	6674.86	6177.17	3344.13	5787.45	2127.29	4367.44	2654.830000000001	5054.64	11467.84	6061.8	9763.44	5712.95	3368.43	7528.59	8585.0	34917.59	7063.61	35927.990000000005	3059.33	3126.54	4667.08	7757.54	4095.03	3961.34	3731.4800000000014	7550.71	2121.71	9377.05	4493.8600000000015	8912.18	3959.99	8990.71	4840.3	4265.75	3886.44	6073.63	3815.05	7888.09	5789.91	5140.16	6765.56
K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	38242.35000000001	39442.970000000016	47815.34	40833.59000000001	49098.92000000001	43293.38	46421.55	43827.85000000001	27818.88000000001	36470.92000000001	41860.34	32634.96000000001	43933.09	48216.90000000001	43790.790000000015	33280.95000000001	36446.76000000002	34940.650000000016	50425.32	42579.45	42407.62999999998	41336.22	45384.64	40184.37	40281.17	39844.290000000015	30299.26	37622.2	43057.88	47554.14999999997	34943.61000000001	43893.48	38243.470000000016	37959.610000000015	44264.38000000001	38292.330000000016	37294.63000000001	35042.26	34408.67000000001	44137.37	39135.8	40798.16	35686.3	34583.760000000024	43725.92000000001
K01815	kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	7981.54	15278.91	16241.91	13503.87	13851.61	14845.34	14428.88	9630.28	7231.71	12018.36	6259.24	12598.64	16691.84	13510.89	15503.19	10154.46	8882.18	13870.1	14375.42	47718.17	11795.45	38336.24	8302.58	8394.21	12024.0	11899.54	11573.53	9747.93	11050.81	13316.12	8318.71	17334.72	11461.78	15186.089999999998	10373.07	13834.04	11150.05	9890.83	11186.19	13074.22	9776.8	14378.26	13323.91	9559.74	13290.73
K01816	hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]	70.8	42.83	103.92	190.7	129.7	187.8	190.83	72.2	48.38	45.37000000000001	51.33	82.04	60.17	33.96	48.12	98.95	73.83	220.3	222.2	6036.16	155.42000000000004	7354.62	35.83	39.87000000000001	50.17	98.87	293.33	84.75	34.46	20.8	51.37000000000001	1997.2	129.13	156.62	181.5	204.79	526.8299999999998	51.58	41.12000000000001	49.13	20.67	3644.5	2951.92	1983.75	1914.63
K01817	trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]	34000.60000000001	32529.330000000016	43353.930000000015	35390.26000000002	44891.17000000001	38307.76	41574.51	38820.180000000015	24146.050000000007	32141.770000000004	36246.67	28836.630000000005	40408.92	43234.070000000014	39283.710000000014	29961.200000000015	32177.75	33707.11	48012.1	36223.94	40163.25999999999	34351.26000000002	40180.48000000002	35194.619999999995	33843.51	34846.04000000001	27109.15	33037.619999999995	40555.46	43283.90999999998	31997.28000000001	43093.4	38424.91000000002	36792.94000000002	43841.80000000002	37951.330000000016	35008.49000000001	31460.76	31636.51	41068.87	35150.0	37526.99	32554.719999999994	32024.26000000002	40158.67000000001
K01818	fucI; L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3]	5988.74	16223.31	11315.58	6900.5	11739.75	10498.37	8066.46	10615.25	5031.25	6525.48	4942.08	9036.67	21389.84	10399.99	17586.910000000003	12734.83	5663.84	9770.63	15595.72	29538.68	10147.62	29068.79	4548.5	4754.58	8413.24	14964.5	4503.2	4080.25	6355.51	12136.74	4206.17	14186.66	6333.6500000000015	15373.17	6056.49	16643.08	7129.72	9062.42	7263.92	12541.59	7450.14	11919.68	8133.41	8775.41	10872.75
K01819	E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]	208.0	206.0	1116.0	732.0	224.0	294.0	210.0	218.0	28.0	456.0	100.0	416.0	854.0	66.0	828.0	54.0	232.0	4401.0	1034.0	281.0	4440.0	596.0	72.0	200.0	142.0	140.0	536.0	1714.0	64.0	24.0	302.0	144.0	672.0	483.0	1132.0	370.0	622.0	902.0	490.0	232.0	566.0	94.0	452.0	796.0	82.0
K01820	rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]	41.0	9.0	47.0	47.0	43.0	16.0	4.0	25.0	16.0	8.0	14.0	13.0	20.0	11.0	12.0	17.0	30.0	13.0	10.0	13.0	10.0	18.0	12.0	17.0	26.0	15.0	19.0	10.0	10.0	6.0	12.0	13.0	32.0	47.0	50.0	66.0	56.0	28.0	21.0	25.0	23.0	14.0	11.0	24.0	18.0
K01821	praC, xylH; 4-oxalocrotonate tautomerase [EC:5.3.2.6]	8175.5	1756.42	4227.33	3424.0	3225.0	2854.51	2774.29	1473.5	1093.5	2266.07	3140.0	2946.33	1931.5	2615.0	2886.5	2504.17	2045.82	4749.38	3275.47	2364.87	4891.9	1235.82	1617.33	1983.5	1875.83	1450.0	2460.47	3501.78	5549.0	2108.96	3597.33	5445.0	3772.14	2959.0	4871.0	3066.0	2979.14	6507.33	1715.83	4543.0	4351.58	3850.5	5703.0	6791.0	3148.61
K01823	idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]	1235.84	1053.2500000000002	1718.66	1444.3199999999995	1466.83	1119.0099999999998	1072.79	1374.49	369.82999999999987	1163.07	1770.99	668.3399999999998	1342.0100000000002	1668.0	1872.33	1035.4900000000002	764.4799999999998	3117.7200000000007	2547.7899999999995	5677.37	3164.56	6344.99	1092.9899999999998	1220.0	972.66	1382.84	725.46	1718.28	1170.17	853.63	2595.83	2632.0	1247.3100000000004	917.99	1646.82	670.51	1335.97	5318.0	1402.4899999999998	1277.0	2481.07	4019.67	4672.5	6839.67	2721.78
K01825	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	2.0	4.1400000000000015	4.66	2.33	0.0	22.62	9.29	14.67	8.33	6.9	0.67	3.33	4.67	5.33	9.83	3.0	9.76	88.03999999999998	133.47	3763.76	281.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	1.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
K01826	hpaF, hpcD; 5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10]	4.0	3.14	1.0	0.0	1.0	20.29	13.29	2.0	1.0	5.57	3.0	3.0	0.0	1.0	4.5	1.0	10.43	56.71	29.14	306.43	60.79	55.71	0.0	1.0	4.0	1.0	13.86	8.0	4.0	2.57	1.0	0.0	0.14	3.0	1.0	0.0	0.14	1.0	1.0	1.5	0.14	0.5	0.0	2.0	2.0
K01829	E5.3.4.1; protein disulfide-isomerase [EC:5.3.4.1]	8.5	3.0	4.5	7.0	3.5	6.0	2.0	7.0	8.5	5.5	6.0	8.5	2.5	5.0	3.0	9.0	2.0	4.0	4.0	7.5	6.0	7.0	4.5	5.0	8.5	7.0	5.5	4.0	6.5	7.0	11.0	4.0	8.0	7.0	7.5	5.5	6.0	13.0	19.0	9.5	15.0	12.0	4.0	7.5	6.5
K01834	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	4357.53	4591.0	4278.0	6722.79	1284.87	4013.05	1943.8	4684.37	8392.3	5970.0999999999985	4819.91	6084.12	3868.68	1531.87	3455.11	7127.87	6019.3200000000015	9923.01	5362.0	51363.86	7755.57	52829.44	3326.24	3573.46	4121.07	4262.62	7846.23	8990.04	2247.390000000001	2048.1800000000007	12280.38	4536.28	6766.280000000002	7002.37	7407.65	5702.95	8195.380000000001	20405.5	9344.2	5544.230000000001	11395.84	4085.02	8854.32	19470.32	6067.99
K01835	pgm; phosphoglucomutase [EC:5.4.2.2]	38588.360000000015	51452.59000000001	57653.78000000001	48118.25000000002	56807.91000000003	54214.76	57966.05	50157.42000000001	31555.120000000006	42101.18	41521.55	42955.34000000001	57766.34999999999	56141.37000000001	55044.41000000001	41922.24000000001	43601.23	44425.41	61644.4	49293.48	52010.76999999999	43185.16	51377.56	45795.95	50133.67000000001	49198.99000000001	37309.040000000015	45716.85	49638.4	55977.20999999999	41746.36	57595.99	48780.98000000001	51366.64000000002	55360.05000000001	50759.91	47217.59000000001	45878.59	40655.830000000016	57080.61	48173.49	50522.98999999999	45789.17	45510.38000000002	54990.34000000001
K01838	pgmB; beta-phosphoglucomutase [EC:5.4.2.6]	6691.17	17971.43	12714.83	9567.5	14764.99	14723.51	11167.13	12658.33	4658.5	7239.57	5578.16	10873.68	26328.33	18185.34	22689.660000000003	11772.16	7429.990000000002	12734.55	17132.96	11468.71	13658.39	4328.1500000000015	8760.17	6880.5	9538.83	17752.67	6118.299999999998	7498.95	10216.84	15278.13	9355.0	15591.02	5572.3	16283.14	9487.16	17928.18	5850.64	14738.5	8921.49	18168.660000000003	13063.74	13334.83	9539.67	12606.67	20339.45
K01839	deoB; phosphopentomutase [EC:5.4.2.7]	26573.39000000001	31150.980000000014	40333.000000000015	29750.300000000014	41929.640000000014	33939.34	39426.210000000014	33966.650000000016	17072.91	27035.22	30058.52	26031.01000000001	38808.08	40909.03000000001	34935.59000000001	22425.67000000001	29317.85	27704.26000000001	44451.37	12808.37	37945.87	11214.1	36329.720000000016	32202.0	30391.59	31963.260000000013	20415.090000000004	28702.53	38256.25	41122.269999999975	24114.150000000005	40285.11	32817.42000000001	30002.740000000016	39818.31000000001	32286.21000000001	26819.72000000001	22331.18	23879.96000000001	39122.65	29939.71	32121.649999999994	28020.13	25939.600000000013	35320.210000000014
K01840	manB; phosphomannomutase [EC:5.4.2.8]	2166.13	5050.8499999999985	4151.92	8535.12	1482.61	5682.29	2581.5	3545.03	5788.3	5604.76	3303.57	8220.619999999999	3188.01	1515.54	2988.2	5095.95	6090.77	7167.06	3447.4	32750.109999999993	3182.67	30943.46	3391.75	3864.04	4667.75	3755.7	9172.89	8964.34	2129.13	2098.850000000001	5674.04	4648.37	7160.0	8383.699999999999	6043.24	6454.95	9651.19	4603.66	7137.54	3545.55	4050.7	7036.34	7675.25	7027.99	6496.13
K01841	pepM; phosphoenolpyruvate phosphomutase [EC:5.4.2.9]	4.0	3.0	7.0	9.0	4.0	23.0	24.0	5.0	3.0	2.0	10.0	0.0	2.0	2.0	5.0	1.0	4.0	54.0	80.0	3651.0	30.0	2259.0	7.0	12.0	3.0	3.0	5.0	4.0	0.0	6.0	4.0	11.0	2.0	5.0	0.0	3.0	1.0	7.0	11.0	8.0	5.0	9.0	3.0	8.0	6.0
K01843	kamA; lysine 2,3-aminomutase [EC:5.4.3.2]	7572.21	3695.76	1645.12	3388.96	1819.19	2469.12	1852.9300000000005	2512.2	3852.3	2118.4500000000007	4323.37	3360.75	2076.84	1376.26	2397.98	4610.9	3378.0	2255.640000000001	1830.9500000000005	33373.829999999994	1458.95	30692.78	1496.0100000000002	2399.87	3208.91	2124.65	2713.67	3524.2100000000005	1513.81	1438.55	2860.96	1589.5600000000004	2146.63	2352.55	2028.4	1779.96	3760.04	2533.83	2629.2	2591.38	2624.08	1711.09	1414.37	1997.45	2516.600000000001
K01844	kamD; beta-lysine 5,6-aminomutase alpha subunit [EC:5.4.3.3]	455.0	396.16	522.5	638.17	643.6600000000002	601.16	668.17	451.33	180.67	544.83	420.83	352.33	370.17	347.66	529.0	368.83	270.0	438.67	518.84	82.84	311.5	64.17	445.17	668.0	1023.16	514.3299999999998	371.67	551.6700000000002	254.67	495.83	903.3300000000003	411.67	290.99999999999994	276.5	153.33	191.33	382.33	587.16	548.6700000000002	651.8299999999998	763.5	547.5	398.33	353.83	839.3299999999998
K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	23343.81	17081.39	25873.34000000001	21906.30000000001	27687.14000000001	23436.92	25515.130000000005	28653.570000000003	13149.83	18656.47	29753.18	16020.17	20323.499999999996	27231.61000000001	21838.840000000004	15798.58	18880.76	15815.679999999997	28720.86000000001	7593.369999999999	21488.88	8959.18	28570.14000000001	23348.83	18359.01	21801.42	13433.67	21103.19000000001	28304.16	27338.68999999997	20831.74	24882.86	23045.50000000001	17514.659999999996	22022.22000000001	15849.55	17960.469999999994	19975.85	18461.38	23996.57000000001	22799.13	23666.82	19411.06	22030.77000000002	25839.290000000008
K01846	glmS, mutS, mamA; methylaspartate mutase sigma subunit [EC:5.4.99.1]	44.0	17.08	30.58	266.33	7.0	51.33	21.25	44.67	51.33	38.58	29.42	26.0	13.67	17.33	23.33	52.33	18.33	194.58	196.33	5953.0	261.33000000000004	6535.25	42.33	50.0	20.33	31.0	336.5	80.33	50.67	27.67	26.75	16.33	19.67	20.67	16.33	10.0	9.0	22.42	16.33	19.0	20.33	17.67	19.08	14.0	20.25
K01847	MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]	4329.58	9262.49	7011.51	13459.25	2227.24	9236.07	4166.18	7155.75	13541.27	9898.89	7453.83	10449.9	5606.35	2738.75	5582.73	11673.23	10200.83	10409.27	6069.57	68002.48000000001	5135.85	67174.73999999999	6090.17	6186.08	7248.49	7015.06	16103.0	13629.67	3548.93	3712.43	10510.42	5254.41	7781.43	10131.41	7691.469999999998	9796.24	13036.16	9286.01	12641.41	6358.780000000002	7709.51	6133.690000000001	7732.49	9174.0	7467.92
K01848	E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]	181.0	564.0	81.58	140.0	67.08	96.0	95.5	194.58	138.67000000000002	139.82999999999998	206.16	512.75	430.33	171.58	152.25	254.83	380.58	153.59	151.74999999999997	92.17	146.33	83.67	220.67	433.83	617.4100000000002	364.67	309.5	374.75	144.99999999999997	154.16	159.41	108.5	81.75	96.08	95.58	67.0	199.67	215.75000000000003	183.67	187.08	259.16	124.0	64.5	142.0	134.82999999999998
K01849	E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]	559.0	861.0	541.5799999999998	698.0	677.08	630.0	726.5	573.5799999999998	238.67	615.8299999999998	566.16	779.75	727.3299999999998	467.58	612.25	471.83	502.58	450.59	607.7499999999999	119.17	379.33	102.67	587.6700000000002	1020.83	1541.41	731.6700000000002	521.5	686.75	353.0	597.16	976.41	413.5	340.75	339.08	203.58	221.00000000000003	514.6700000000002	609.75	628.67	710.08	767.16	502.0	340.5	220.00000000000003	794.8299999999998
K01851	pchA; salicylate biosynthesis isochorismate synthase [EC:5.4.4.2]	1.0	0.0	2.0	1.0	0.0	4.0	2.0	2.0	6.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	2.0	0.0	4.0	5.0	1.0	0.0	2.0	2.0	5.0	4.0	3.0	1.0	2.0	3.0	3.0	3.0	0.0	4.0	1.0	0.0	3.0	3.0	4.0	6.0	4.0	3.0	4.0	0.0	4.0
K01854	glf; UDP-galactopyranose mutase [EC:5.4.99.9]	26494.72000000001	29625.700000000004	40935.970000000016	33310.220000000016	42847.140000000014	35940.8	40172.42000000001	34320.23000000002	16952.16	27944.49	30482.47	25194.230000000003	37637.25	42251.99000000001	35550.220000000016	22738.640000000007	28928.31	31177.240000000005	46739.15	25397.83000000001	39445.61999999999	18458.08	37887.56000000001	32547.42	30934.77	31315.72000000001	22163.26000000001	30377.03	38415.0	42672.169999999984	24095.160000000003	39172.03	26214.98000000001	30389.700000000015	36237.06000000001	30569.23000000001	28435.89000000001	21689.39	22779.05000000001	38472.99000000001	28862.44	28501.07	26231.259999999995	15633.89	31411.78000000001
K01856	catB; muconate cycloisomerase [EC:5.5.1.1]	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01857	pcaB; 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]	27.0	2.0	10.0	6.0	19.0	10.0	9.0	2.0	0.0	1.0	14.0	3.0	12.0	1.0	2.0	5.0	22.0	30.0	24.0	33.0	16.0	2.0	6.0	2.0	21.0	1.0	16.0	3.0	4.0	2.0	1.0	3.0	0.0	2.0	0.0	23.0	7.0	17.0	6.0	7.0	4.0	0.0	0.0	15.0	4.0
K01858	INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]	1900.46	2874.5	1975.0	5069.12	662.62	3012.88	1257.5	2969.87	5270.88	4702.62	3116.08	6955.79	2483.92	1076.05	1942.45	4453.79	4887.83	5415.97	2477.62	25741.49	2146.17	23698.87	2813.0	3347.29	3768.92	3249.62	6704.0	6825.67	1863.63	1769.46	5143.04	2177.87	5644.97	6555.7	3979.16	4656.95	6239.0	4333.42	6579.62	2887.2200000000007	3721.5	2367.34	4146.83	3960.83	3571.55
K01865	hab; (hydroxyamino)benzene mutase [EC:5.4.4.1]	0.0	0.0	1.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	4.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
